shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
14306,7019,2023-10-08,,fedex,Delivered
14307,12820,2023-09-24,,fedex,Delivered
14308,8065,2023-09-14,,fedex,Delivered
14309,17300,2023-09-07,,fedex,Delivered
14310,1742,2023-09-04,,fedex,Delivered
14311,2642,2023-09-03,,fedex,Delivered
14312,19050,2023-08-24,,fedex,Delivered
14313,15576,2023-08-16,,fedex,Delivered
14314,20574,2023-08-16,,fedex,Delivered
14315,7854,2023-08-06,,fedex,Delivered
14316,8352,2023-08-02,,fedex,Delivered
14317,1447,2023-07-29,,fedex,Delivered
14318,12097,2023-07-24,,fedex,Delivered
14319,8963,2023-06-30,,fedex,Delivered
14320,12618,2023-06-25,,fedex,Delivered
14321,11029,2023-06-15,,fedex,Delivered
14322,10858,2023-05-21,,fedex,Delivered
14323,16303,2023-05-17,,fedex,Delivered
14324,7684,2023-05-11,,fedex,Delivered
14325,1664,2023-04-27,,fedex,Delivered
14326,15913,2023-04-22,,fedex,Delivered
14327,15534,2023-03-30,,fedex,Delivered
14328,17061,2023-03-30,,fedex,Delivered
14329,17395,2023-03-26,,fedex,Delivered
14330,15004,2023-03-25,,fedex,Delivered
14331,20320,2023-03-21,,fedex,Delivered
14332,7523,2023-03-11,,fedex,Delivered
14333,6072,2023-03-05,,fedex,Delivered
14334,4803,2023-01-15,,fedex,Delivered
14335,2207,2023-01-12,,fedex,Delivered
14336,6159,2022-12-14,,fedex,Delivered
14337,5838,2022-12-15,,fedex,Delivered
14338,8817,2022-12-13,,fedex,Delivered
14339,7210,2022-12-07,,fedex,Delivered
14340,19704,2022-09-03,,fedex,Delivered
14341,13256,2022-08-08,,fedex,Delivered
14342,16136,2022-08-03,,fedex,Delivered
14343,14018,2022-06-20,,fedex,Delivered
14344,19031,2022-06-11,,fedex,Delivered
14345,15045,2022-04-30,,fedex,Delivered
14346,20584,2022-04-21,,fedex,Delivered
14347,19734,2022-04-11,,fedex,Delivered
14348,2014,2022-04-08,,fedex,Delivered
14349,14466,2022-03-20,,dhl,Delivered
14350,13293,2022-02-25,,dhl,Delivered
14351,1128,2021-11-28,,dhl,Delivered
14352,11999,2021-09-13,,dhl,Delivered
14353,6953,2021-09-11,,dhl,Delivered
14354,17288,2021-08-31,,dhl,Delivered
14355,18188,2021-08-23,,dhl,Delivered
14356,10802,2021-08-07,,dhl,Delivered
14357,2113,2021-08-03,,dhl,Delivered
14358,8773,2021-08-01,,dhl,Delivered
14359,2294,2021-06-13,,dhl,Delivered
14360,13374,2021-06-11,,dhl,Delivered
14361,18082,2021-05-22,,dhl,Delivered
14362,20594,2021-05-14,,dhl,Delivered
14363,20413,2021-04-24,,dhl,Delivered
14364,2596,2021-04-10,,dhl,Delivered
14365,19911,2021-04-07,,dhl,Delivered
14366,19070,2021-03-13,,dhl,Delivered
14367,5989,2021-02-21,,dhl,Delivered
14368,6726,2020-11-18,,dhl,Delivered
14369,19229,2020-10-22,,dhl,Delivered
14370,14019,2020-10-20,,dhl,Delivered
14371,6540,2020-09-14,,dhl,Delivered
14372,6598,2020-07-29,,dhl,Delivered
14373,1924,2020-07-23,,dhl,Delivered
14374,13957,2020-07-23,,dhl,Delivered
14375,12346,2020-06-14,,dhl,Delivered
14376,6869,2020-05-04,,dhl,Delivered
14377,6136,2020-04-16,,dhl,Delivered
14378,3156,2020-03-19,,dhl,Delivered
14379,10302,2020-03-21,,dhl,Delivered
14380,3592,2020-03-05,,dhl,Delivered
14381,9691,2020-02-18,,dhl,Delivered
14382,4115,2020-01-14,,dhl,Delivered
14383,14811,2020-01-12,,dhl,Delivered
14384,9726,2020-01-05,,dhl,Delivered
14385,21417,2024-01-27,,dhl,Delivered
14386,5713,2023-11-25,,dhl,Delivered
14387,11290,2023-11-15,,dhl,Delivered
14388,14814,2023-09-24,,dhl,Delivered
14389,7531,2023-09-11,,dhl,Delivered
14390,4188,2023-09-09,,dhl,Delivered
14391,7692,2023-08-19,,dhl,Delivered
14392,696,2023-08-19,,dhl,Delivered
14393,6055,2023-06-12,,dhl,Delivered
14394,18780,2023-05-31,,dhl,Delivered
14395,5034,2023-05-19,,dhl,Delivered
14396,12117,2023-05-21,,dhl,Delivered
14397,11684,2023-05-10,,dhl,Delivered
14398,10401,2023-04-10,,dhl,Delivered
14399,16125,2023-04-13,,dhl,Delivered
14400,305,2023-04-10,,dhl,Delivered
14401,2109,2023-03-29,,dhl,Delivered
14402,10721,2023-03-25,,dhl,Delivered
14403,15254,2023-03-15,,dhl,Delivered
14404,12321,2023-03-10,,dhl,Delivered
14405,4887,2023-02-02,,dhl,Delivered
14406,9019,2023-01-22,,dhl,Delivered
14407,9642,2023-01-16,,dhl,Delivered
14408,2189,2023-01-15,,dhl,Delivered
14409,10714,2022-12-05,,dhl,Delivered
14410,10739,2022-10-02,,dhl,Delivered
14411,7729,2022-09-25,,dhl,Delivered
14412,7973,2022-09-18,,dhl,Delivered
14413,15933,2022-09-20,,dhl,Delivered
14414,15374,2022-08-30,,dhl,Delivered
14415,2090,2022-08-24,,dhl,Delivered
14416,11122,2022-08-20,,dhl,Delivered
14417,14228,2022-08-05,,dhl,Delivered
14418,10012,2022-07-17,,dhl,Delivered
14419,14884,2022-07-17,,dhl,Delivered
14420,16162,2022-06-29,,dhl,Delivered
14421,20590,2022-06-14,,dhl,Delivered
14422,19038,2022-05-22,,dhl,Delivered
14423,16265,2022-05-19,,dhl,Delivered
14424,20390,2022-05-18,,dhl,Delivered
14425,14114,2022-04-27,,dhl,Delivered
14426,637,2022-04-12,,dhl,Delivered
14427,16490,2022-03-16,,dhl,Delivered
14428,9846,2021-12-03,,dhl,Delivered
14429,15797,2021-10-02,,dhl,Delivered
14430,1897,2021-09-26,,dhl,Delivered
14431,3397,2021-09-08,,dhl,Delivered
14432,8821,2021-09-01,,dhl,Delivered
14433,10723,2021-08-20,,dhl,Delivered
14434,12595,2021-08-14,,dhl,Delivered
14435,3661,2021-08-05,,dhl,Delivered
14436,18602,2021-07-26,,dhl,Delivered
14437,15224,2021-07-21,,dhl,Delivered
14438,18148,2021-07-16,,dhl,Delivered
14439,7011,2021-07-07,,dhl,Delivered
14440,1358,2021-07-03,,dhl,Delivered
14441,39,2021-06-23,,dhl,Delivered
14442,4753,2021-06-20,,dhl,Delivered
14443,20750,2021-05-24,,dhl,Delivered
14444,12142,2021-05-09,,dhl,Delivered
14445,13043,2021-05-04,,dhl,Delivered
14446,6174,2021-04-18,,dhl,Delivered
14447,17027,2021-03-07,,dhl,Delivered
14448,4657,2021-02-05,,dhl,Delivered
14449,16292,2021-01-31,,dhl,Delivered
14450,8136,2021-01-16,,dhl,Delivered
14451,4327,2020-10-11,,dhl,Delivered
14452,12356,2020-09-20,,dhl,Delivered
14453,9068,2020-09-14,,dhl,Delivered
14454,5975,2020-08-15,,dhl,Delivered
14455,913,2020-08-13,,dhl,Delivered
14456,6042,2020-08-08,,dhl,Delivered
14457,8956,2020-08-10,,dhl,Delivered
14458,6956,2020-06-23,,dhl,Delivered
14459,16746,2020-06-16,,dhl,Delivered
14460,5772,2020-06-09,,dhl,Delivered
14461,12526,2020-06-06,,dhl,Delivered
14462,373,2020-04-08,,dhl,Delivered
14463,2764,2020-03-13,,dhl,Delivered
14464,8621,2020-02-29,,dhl,Delivered
14465,21190,2024-05-22,,dhl,Delivered
14466,21277,2024-03-30,,dhl,Delivered
14467,3564,2024-02-02,,dhl,Delivered
14468,6887,2023-12-23,,dhl,Delivered
14469,16658,2023-11-19,,dhl,Delivered
14470,10752,2023-11-03,,dhl,Delivered
14471,7686,2023-10-10,,dhl,Delivered
14472,542,2023-08-14,,dhl,Delivered
14473,1065,2023-08-09,,dhl,Delivered
14474,17374,2023-07-12,,dhl,Delivered
14475,20258,2023-07-08,,dhl,Delivered
14476,13440,2023-07-05,,dhl,Delivered
14477,9134,2023-06-29,,dhl,Delivered
14478,11557,2023-06-15,,dhl,Delivered
14479,18466,2023-06-15,,dhl,Delivered
14480,5594,2023-06-04,,dhl,Delivered
14481,2855,2023-06-05,,dhl,Delivered
14482,11911,2023-05-30,,dhl,Delivered
14483,134,2023-05-23,,dhl,Delivered
14484,11525,2023-05-21,,dhl,Delivered
14485,11553,2023-05-01,,dhl,Delivered
14486,372,2023-04-19,,dhl,Delivered
14487,19531,2023-04-12,,dhl,Delivered
14488,13406,2023-03-29,,dhl,Delivered
14489,7696,2023-03-13,,dhl,Delivered
14490,15679,2023-03-15,,dhl,Delivered
14491,9149,2023-02-05,,dhl,Delivered
14492,10352,2022-11-28,,dhl,Delivered
14493,13362,2022-09-25,,dhl,Delivered
14494,16752,2022-09-27,,dhl,Delivered
14495,18395,2022-09-15,,dhl,Delivered
14496,12799,2022-08-31,,dhl,Delivered
14497,14211,2022-08-29,,dhl,Delivered
14498,12575,2022-08-22,,dhl,Delivered
14499,4848,2022-08-19,,dhl,Delivered
14500,19405,2022-08-20,,dhl,Delivered
14501,12469,2022-08-09,,dhl,Delivered
14502,3559,2022-07-25,,dhl,Delivered
14503,15194,2022-07-20,,dhl,Delivered
14504,11552,2022-07-17,,dhl,Delivered
14505,10087,2022-07-04,,dhl,Delivered
14506,9029,2022-06-20,,dhl,Delivered
14507,2603,2022-06-22,,dhl,Delivered
14508,20885,2022-06-14,,dhl,Delivered
14509,12579,2022-06-15,,dhl,Delivered
14510,9751,2022-06-10,,dhl,Delivered
14511,4040,2022-05-26,,dhl,Delivered
14512,2028,2022-05-09,,dhl,Delivered
14513,11037,2022-05-04,,dhl,Delivered
14514,18232,2022-04-23,,dhl,Delivered
14515,8153,2022-04-23,,dhl,Delivered
14516,17922,2022-04-15,,dhl,Delivered
14517,14238,2022-03-23,,dhl,Delivered
14518,20018,2022-03-17,,dhl,Delivered
14519,1609,2022-01-31,,dhl,Delivered
14520,817,2022-01-15,,dhl,Delivered
14521,3381,2022-01-08,,dhl,Delivered
14522,6150,2021-12-22,,dhl,Delivered
14523,10826,2021-11-30,,dhl,Delivered
14524,7044,2021-11-01,,dhl,Delivered
14525,14237,2021-11-02,,dhl,Delivered
14526,6259,2021-10-06,,dhl,Delivered
14527,15946,2021-10-05,,dhl,Delivered
14528,17459,2021-10-02,,dhl,Delivered
14529,16939,2021-09-28,,dhl,Delivered
14530,15552,2021-09-25,,dhl,Delivered
14531,4640,2021-09-12,,dhl,Delivered
14532,18753,2021-09-12,,dhl,Delivered
14533,20113,2021-09-08,,dhl,Delivered
14534,14872,2021-09-01,,dhl,Delivered
14535,11500,2021-08-26,,dhl,Delivered
14536,13308,2021-08-15,,dhl,Delivered
14537,2043,2021-08-06,,dhl,Delivered
14538,14192,2021-07-31,,dhl,Delivered
14539,3485,2021-07-09,,dhl,Delivered
14540,4886,2021-07-11,,dhl,Delivered
14541,10307,2021-07-04,,dhl,Delivered
14542,10581,2021-06-12,,dhl,Delivered
14543,13974,2021-06-05,,dhl,Delivered
14544,14924,2021-06-06,,dhl,Delivered
14545,18335,2021-06-01,,dhl,Delivered
14546,12247,2021-05-27,,dhl,Delivered
14547,11399,2021-05-10,,dhl,Delivered
14548,7322,2021-05-07,,dhl,Delivered
14549,18320,2021-05-04,,dhl,Delivered
14550,18032,2021-04-23,,dhl,Delivered
14551,14855,2021-04-20,,dhl,Delivered
14552,14712,2021-04-04,,dhl,Delivered
14553,12538,2021-04-03,,dhl,Delivered
14554,845,2021-03-28,,dhl,Delivered
14555,8927,2021-03-27,,dhl,Delivered
14556,15112,2021-03-14,,dhl,Delivered
14557,2813,2021-02-21,,dhl,Delivered
14558,10026,2020-12-16,,dhl,Delivered
14559,680,2020-11-06,,dhl,Delivered
14560,7537,2020-10-28,,dhl,Delivered
14561,10206,2020-10-14,,dhl,Delivered
14562,8583,2020-09-10,,dhl,Delivered
14563,9394,2020-08-29,,dhl,Delivered
14564,7362,2020-06-11,,dhl,Delivered
14565,17280,2020-06-05,,dhl,Delivered
14566,12126,2020-05-27,,dhl,Delivered
14567,18179,2020-04-22,,dhl,Delivered
14568,2276,2020-04-18,,dhl,Delivered
14569,4001,2020-04-16,,dhl,Delivered
14570,5994,2020-04-12,,dhl,Delivered
14571,9665,2020-04-01,,dhl,Delivered
14572,4107,2020-02-15,,dhl,Delivered
14573,6277,2020-01-20,,dhl,Delivered
14574,21176,2024-07-25,,dhl,Delivered
14575,21446,2024-07-03,,dhl,Delivered
14576,20987,2024-04-29,,dhl,Delivered
14577,21605,2024-03-20,,dhl,Delivered
14578,21354,2024-03-18,,dhl,Delivered
14579,2932,2024-01-27,,dhl,Delivered
14580,21329,2024-01-27,,dhl,Delivered
14581,3666,2024-01-06,,dhl,Delivered
14582,1122,2024-01-04,,dhl,Delivered
14583,1840,2023-09-14,,dhl,Delivered
14584,11663,2023-09-15,,dhl,Delivered
14585,13182,2023-09-12,,dhl,Delivered
14586,20455,2023-08-09,,dhl,Delivered
14587,8605,2023-08-06,,dhl,Delivered
14588,4584,2023-08-01,,dhl,Delivered
14589,9650,2023-08-03,,dhl,Delivered
14590,12888,2023-07-30,,dhl,Delivered
14591,10661,2023-07-23,,dhl,Delivered
14592,16795,2023-07-04,,dhl,Delivered
14593,20343,2023-07-01,,dhl,Delivered
14594,12295,2023-06-22,,dhl,Delivered
14595,8808,2023-06-14,,dhl,Delivered
14596,8499,2023-06-14,,dhl,Delivered
14597,18198,2023-05-13,,dhl,Delivered
14598,12913,2023-05-01,,dhl,Delivered
14599,1916,2023-03-28,,dhl,Delivered
14600,16346,2023-03-29,,dhl,Delivered
14601,19218,2023-03-16,,dhl,Delivered
14602,18351,2023-03-12,,dhl,Delivered
14603,14105,2023-02-03,,dhl,Delivered
14604,9227,2022-12-07,,dhl,Delivered
14605,12590,2022-11-30,,dhl,Delivered
14606,4073,2022-11-08,,dhl,Delivered
14607,9903,2022-09-16,,dhl,Delivered
14608,12686,2022-09-09,,dhl,Delivered
14609,18711,2022-09-05,,dhl,Delivered
14610,18659,2022-08-30,,dhl,Delivered
14611,11417,2022-07-20,,dhl,Delivered
14612,11541,2022-07-12,,dhl,Delivered
14613,15070,2022-05-10,,dhl,Delivered
14614,19418,2022-05-06,,dhl,Delivered
14615,17285,2022-05-01,,dhl,Delivered
14616,18728,2022-04-28,,dhl,Delivered
14617,13098,2022-04-19,,dhl,Delivered
14618,13747,2022-04-04,,dhl,Delivered
14619,3367,2022-03-26,,dhl,Delivered
14620,3170,2022-03-18,,dhl,Delivered
14621,9177,2022-03-12,,dhl,Delivered
14622,20769,2022-03-07,,dhl,Delivered
14623,17781,2022-02-17,,dhl,Delivered
14624,318,2021-12-30,,dhl,Delivered
14625,5751,2021-12-23,,dhl,Delivered
14626,11956,2021-12-16,,dhl,Delivered
14627,7196,2021-11-13,,dhl,Delivered
14628,10930,2021-11-09,,dhl,Delivered
14629,16288,2021-09-29,,dhl,Delivered
14630,14606,2021-09-25,,dhl,Delivered
14631,20100,2021-09-15,,dhl,Delivered
14632,5450,2021-08-01,,dhl,Delivered
14633,16634,2021-07-17,,dhl,Delivered
14634,16073,2021-07-16,,dhl,Delivered
14635,298,2021-07-11,,dhl,Delivered
14636,930,2021-06-19,,dhl,Delivered
14637,4587,2021-06-13,,dhl,Delivered
14638,19381,2021-05-12,,dhl,Delivered
14639,17757,2021-05-11,,dhl,Delivered
14640,20077,2021-05-14,,dhl,Delivered
14641,17912,2021-04-19,,dhl,Delivered
14642,4873,2021-04-01,,dhl,Delivered
14643,20179,2021-03-31,,dhl,Delivered
14644,20934,2021-04-02,,dhl,Delivered
14645,10538,2021-03-23,,dhl,Delivered
14646,13425,2021-03-22,,dhl,Delivered
14647,20473,2021-03-20,,dhl,Delivered
14648,9266,2021-03-18,,dhl,Delivered
14649,4103,2021-01-01,,dhl,Delivered
14650,8293,2020-12-24,,dhl,Delivered
14651,1556,2020-11-18,,dhl,Delivered
14652,8579,2020-11-18,,dhl,Delivered
14653,5980,2020-09-28,,dhl,Delivered
14654,14263,2020-09-14,,dhl,Delivered
14655,11056,2020-09-03,,dhl,Delivered
14656,8094,2020-08-01,,dhl,Delivered
14657,2094,2020-07-17,,dhl,Delivered
14658,16410,2020-07-10,,dhl,Delivered
14659,6619,2020-06-08,,dhl,Delivered
14660,18347,2020-04-09,,dhl,Delivered
14661,21257,2024-04-23,,dhl,Delivered
14662,21431,2024-02-27,,dhl,Delivered
14663,20975,2024-01-27,,dhl,Delivered
14664,6921,2024-01-17,,dhl,Delivered
14665,3076,2024-01-18,,dhl,Delivered
14666,5861,2024-01-15,,dhl,Delivered
14667,13723,2024-01-15,,dhl,Delivered
14668,10284,2023-11-10,,dhl,Delivered
14669,8595,2023-10-30,,dhl,Delivered
14670,5231,2023-10-01,,dhl,Delivered
14671,14045,2023-09-28,,dhl,Delivered
14672,20206,2023-09-18,,dhl,Delivered
14673,11023,2023-09-16,,dhl,Delivered
14674,773,2023-09-01,,dhl,Delivered
14675,20138,2023-08-13,,dhl,Delivered
14676,4475,2023-07-23,,dhl,Delivered
14677,17522,2023-07-16,,dhl,Delivered
14678,18925,2023-06-10,,dhl,Delivered
14679,9052,2023-05-10,,dhl,Delivered
14680,20010,2023-05-08,,dhl,Delivered
14681,722,2023-04-27,,dhl,Delivered
14682,15486,2023-04-15,,dhl,Delivered
14683,15920,2023-04-07,,dhl,Delivered
14684,9136,2023-03-09,,dhl,Delivered
14685,5139,2022-12-06,,dhl,Delivered
14686,4318,2022-11-04,,dhl,Delivered
14687,15188,2022-09-18,,dhl,Delivered
14688,16353,2022-09-09,,dhl,Delivered
14689,3210,2022-07-31,,dhl,Delivered
14690,13968,2022-07-19,,dhl,Delivered
14691,14555,2022-07-15,,dhl,Delivered
14692,12450,2022-06-25,,dhl,Delivered
14693,10119,2022-06-09,,dhl,Delivered
14694,10920,2022-05-19,,dhl,Delivered
14695,11549,2022-05-12,,dhl,Delivered
14696,11947,2022-05-12,,dhl,Delivered
14697,20020,2022-05-10,,dhl,Delivered
14698,19865,2022-04-20,,dhl,Delivered
14699,17710,2022-04-08,,dhl,Delivered
14700,16080,2022-04-01,,dhl,Delivered
14701,9917,2022-03-23,,dhl,Delivered
14702,1052,2022-03-22,,dhl,Delivered
14703,19117,2022-01-25,,dhl,Delivered
14704,8935,2021-12-25,,dhl,Delivered
14705,7903,2021-11-19,,dhl,Delivered
14706,16624,2021-11-09,,dhl,Delivered
14707,7347,2021-10-31,,dhl,Delivered
14708,384,2021-10-26,,dhl,Delivered
14709,6746,2021-10-08,,dhl,Delivered
14710,2556,2021-10-07,,dhl,Delivered
14711,3055,2021-10-03,,dhl,Delivered
14712,13264,2021-09-22,,dhl,Delivered
14713,14261,2021-09-20,,dhl,Delivered
14714,6714,2021-09-10,,dhl,Delivered
14715,11724,2021-08-31,,dhl,Delivered
14716,4441,2021-08-20,,dhl,Delivered
14717,12734,2021-08-02,,dhl,Delivered
14718,9708,2021-07-30,,dhl,Delivered
14719,10665,2021-07-28,,dhl,Delivered
14720,14952,2021-07-16,,dhl,Delivered
14721,10976,2021-07-04,,dhl,Delivered
14722,9736,2021-07-03,,dhl,Delivered
14723,14943,2021-06-29,,dhl,Delivered
14724,7907,2021-06-25,,dhl,Delivered
14725,18614,2021-06-06,,dhl,Delivered
14726,5217,2021-05-29,,dhl,Delivered
14727,11195,2021-05-09,,dhl,Delivered
14728,8402,2021-04-05,,dhl,Delivered
14729,8380,2021-04-04,,dhl,Delivered
14730,3906,2021-03-29,,dhl,Delivered
14731,19545,2021-03-29,,dhl,Delivered
14732,14820,2021-03-25,,dhl,Delivered
14733,3769,2021-03-15,,dhl,Delivered
14734,1543,2021-02-08,,dhl,Delivered
14735,4007,2021-02-03,,dhl,Delivered
14736,4059,2020-12-16,,dhl,Delivered
14737,5402,2020-11-29,,dhl,Delivered
14738,14223,2020-11-24,,dhl,Delivered
14739,6486,2020-11-19,,dhl,Delivered
14740,3263,2020-10-10,,dhl,Delivered
14741,12708,2020-10-07,,dhl,Delivered
14742,9126,2020-09-14,,dhl,Delivered
14743,19499,2020-08-28,,dhl,Delivered
14744,1055,2020-08-21,,dhl,Delivered
14745,4048,2020-08-16,,dhl,Delivered
14746,5170,2020-08-16,,dhl,Delivered
14747,1934,2020-08-08,,dhl,Delivered
14748,11260,2020-07-08,,dhl,Delivered
14749,11676,2020-05-04,,dhl,Delivered
14750,7435,2020-04-20,,dhl,Delivered
14751,13941,2020-04-18,,dhl,Delivered
14752,5210,2020-04-18,,dhl,Delivered
14753,10002,2020-04-07,,dhl,Delivered
14754,10159,2020-03-23,,dhl,Delivered
14755,3748,2020-03-21,,dhl,Delivered
14756,14941,2020-03-04,,dhl,Delivered
14757,21564,2024-07-30,,dhl,Delivered
14758,21121,2024-04-01,,dhl,Delivered
14759,20941,2024-03-18,,dhl,Delivered
14760,9682,2024-01-19,,dhl,Delivered
14761,8220,2023-11-10,,dhl,Delivered
14762,3619,2023-11-05,,dhl,Delivered
14763,2762,2023-10-14,,dhl,Delivered
14764,9210,2023-10-07,,dhl,Delivered
14765,13148,2023-10-05,,dhl,Delivered
14766,16147,2023-10-02,,dhl,Delivered
14767,14132,2023-09-25,,dhl,Delivered
14768,19037,2023-09-21,,dhl,Delivered
14769,18818,2023-09-05,,dhl,Delivered
14770,17387,2023-09-01,,dhl,Delivered
14771,5793,2023-08-29,,dhl,Delivered
14772,14481,2023-08-16,,dhl,Delivered
14773,6004,2023-08-04,,dhl,Delivered
14774,20093,2023-07-30,,dhl,Delivered
14775,1264,2023-07-25,,dhl,Delivered
14776,16405,2023-07-25,,dhl,Delivered
14777,19189,2023-07-28,,dhl,Delivered
14778,16083,2023-07-24,,dhl,Delivered
14779,11510,2023-07-17,,dhl,Delivered
14780,6062,2023-07-08,,dhl,Delivered
14781,18804,2023-05-27,,dhl,Delivered
14782,14206,2023-05-18,,dhl,Delivered
14783,11535,2023-05-06,,dhl,Delivered
14784,17111,2023-05-01,,dhl,Delivered
14785,8295,2023-04-30,,dhl,Delivered
14786,5465,2023-04-28,,dhl,Delivered
14787,2466,2023-04-23,,dhl,Delivered
14788,19882,2023-04-19,,dhl,Delivered
14789,7261,2023-04-09,,dhl,Delivered
14790,765,2023-04-10,,dhl,Delivered
14791,15562,2023-04-03,,dhl,Delivered
14792,12727,2023-03-28,,dhl,Delivered
14793,854,2023-03-25,,dhl,Delivered
14794,17018,2023-03-26,,dhl,Delivered
14795,17679,2023-03-16,,dhl,Delivered
14796,13061,2023-02-24,,dhl,Delivered
14797,2128,2023-01-14,,dhl,Delivered
14798,13647,2022-11-04,,dhl,Delivered
14799,14963,2022-10-28,,dhl,Delivered
14800,10902,2022-10-04,,dhl,Delivered
14801,12897,2022-09-10,,dhl,Delivered
14802,13960,2022-08-22,,dhl,Delivered
14803,19847,2022-08-19,,dhl,Delivered
14804,20524,2022-08-17,,dhl,Delivered
14805,15095,2022-08-09,,dhl,Delivered
14806,6662,2022-08-07,,dhl,Delivered
14807,9658,2022-07-31,,dhl,Delivered
14808,12339,2022-07-18,,dhl,Delivered
14809,20180,2022-06-15,,dhl,Delivered
14810,20056,2022-06-05,,dhl,Delivered
14811,16868,2022-06-04,,dhl,Delivered
14812,1600,2022-05-20,,dhl,Delivered
14813,15274,2022-05-12,,dhl,Delivered
14814,17646,2022-05-06,,dhl,Delivered
14815,5618,2022-04-28,,dhl,Delivered
14816,15955,2022-03-13,,dhl,Delivered
14817,5968,2021-12-24,,dhl,Delivered
14818,1208,2021-11-27,,dhl,Delivered
14819,10013,2021-11-09,,dhl,Delivered
14820,8046,2021-11-04,,dhl,Delivered
14821,15872,2021-10-06,,dhl,Delivered
14822,449,2021-09-28,,dhl,Delivered
14823,17598,2021-09-23,,dhl,Delivered
14824,12340,2021-08-28,,dhl,Delivered
14825,14976,2021-08-09,,dhl,Delivered
14826,16915,2021-08-07,,dhl,Delivered
14827,17177,2021-08-06,,dhl,Delivered
14828,19906,2021-07-27,,dhl,Delivered
14829,19574,2021-07-24,,dhl,Delivered
14830,10774,2021-07-13,,dhl,Delivered
14831,4903,2021-06-30,,dhl,Delivered
14832,15545,2021-04-30,,dhl,Delivered
14833,19565,2021-04-27,,dhl,Delivered
